Tissue	ENSG	ENSPcanon	cMDT	RNAseqAliquotID	GTExMDT	TotalRelevantGTExSamples	GTExMDTmedianEnrichment	Pvalue	Qvalue	NumberOfGTExMDT	cMDTenrichment	GTExMDTmedianRelExpression	cMDTrelExpression	TotalNumberOfSTRINGint	cMDTnumberOfUniqMissedInt	NumberOfCommonMissedInt	Pfam1	Domain1	Region1	Pfam2	Domain2	ENSPcanon2	StringScore	DIMAscore	ENSG2	GeneName1	GeneName2	STRINGintN1	STRINGdensityScore1	STRINGdensityRank1	STRINGintN2	STRINGdensityScore2	STRINGdensityRank2
Alzheimer	ENSG00000144635	ENSP00000273130	ENST00000413350	SRR19243464	ENST00000273130:4	8	2.204	7.812e-03	7.812e-03	4	2.665	0.227	0.536	5	5	0	PF05783	DLIC	43-519	PF08385	DHC_N1	ENSP00000348965	998	1	ENSG00000197102	DYNC1LI1	DYNC1H1	17	657104.3186	0.469187926697808	115	11443039.7161	0.861390585698886
Alzheimer	ENSG00000144635	ENSP00000273130	ENST00000413350	SRR19243464	ENST00000273130:4	8	2.204	7.812e-03	7.812e-03	4	2.665	0.227	0.536	5	5	0	PF05783	DLIC	43-519	PF08385	DHC_N1	ENSP00000373825	915	1	ENSG00000183914	DYNC1LI1	DNAH2	17	657104.3186	0.469187926697808	12	507066.1951	0.434063959755659
Alzheimer	ENSG00000144635	ENSP00000273130	ENST00000413350	SRR19243464	ENST00000273130:4	8	2.204	7.812e-03	7.812e-03	4	2.665	0.227	0.536	5	5	0	PF05783	DLIC	43-519	PF08385	DHC_N1	ENSP00000374490	921	1	ENSG00000187775	DYNC1LI1	DNAH17	17	657104.3186	0.469187926697808	14	521438.4355	0.438825008983112
Alzheimer	ENSG00000144635	ENSP00000273130	ENST00000424991	SRR19243472	ENST00000273130:4	8	2.204	7.812e-03	7.812e-03	4	2.283	0.024	0.576	5	5	0	PF05783	DLIC	43-519	PF05783	DLIC	ENSP00000258198	999	1	ENSG00000135720	DYNC1LI1	DYNC1LI2	17	657104.3186	0.469187926697808	26	1123075.9708	0.534764642472152
Alzheimer	ENSG00000144635	ENSP00000273130	ENST00000424991	SRR19243472	ENST00000273130:4	8	2.204	7.812e-03	7.812e-03	4	2.283	0.024	0.576	5	5	0	PF05783	DLIC	43-519	PF08385	DHC_N1	ENSP00000333363	921	1	ENSG00000124721	DYNC1LI1	DNAH8	17	657104.3186	0.469187926697808	23	1201752.3371	0.544735896514553
Alzheimer	ENSG00000144635	ENSP00000273130	ENST00000424991	SRR19243472	ENST00000273130:4	8	2.204	7.812e-03	7.812e-03	4	2.283	0.024	0.576	5	5	0	PF05783	DLIC	43-519	PF08385	DHC_N1	ENSP00000348965	998	1	ENSG00000197102	DYNC1LI1	DYNC1H1	17	657104.3186	0.469187926697808	115	11443039.7161	0.861390585698886
Alzheimer	ENSG00000144635	ENSP00000273130	ENST00000424991	SRR19243472	ENST00000273130:4	8	2.204	7.812e-03	7.812e-03	4	2.283	0.024	0.576	5	5	0	PF05783	DLIC	43-519	PF08385	DHC_N1	ENSP00000373825	915	1	ENSG00000183914	DYNC1LI1	DNAH2	17	657104.3186	0.469187926697808	12	507066.1951	0.434063959755659
Alzheimer	ENSG00000144635	ENSP00000273130	ENST00000424991	SRR19243472	ENST00000273130:4	8	2.204	7.812e-03	7.812e-03	4	2.283	0.024	0.576	5	5	0	PF05783	DLIC	43-519	PF08385	DHC_N1	ENSP00000374490	921	1	ENSG00000187775	DYNC1LI1	DNAH17	17	657104.3186	0.469187926697808	14	521438.4355	0.438825008983112
Alzheimer	ENSG00000144659	ENSP00000273158	ENST00000431510	SRR19243472	ENST00000273158:6	8	3.686	7.812e-03	7.812e-03	6	3.447	0.248	0.775	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A38	-	0	0	0	0	0	0
Alzheimer	ENSG00000144674	ENSP00000349305	ENST00000450863	SRR19243472	ENST00000437131:4	8	2.124	7.812e-03	7.812e-03	4	2.100	0.101	0.345	1	1	0	PF01465	GRIP	2186-2228	PF00025	Arf	ENSP00000261636	983	1	ENSG00000120805	GOLGA4	ARL1	1	295.3495	0.0337765001796622	4	27127.3392	0.149478979518505
Alzheimer	ENSG00000144746	ENSP00000273258	ENST00000484921	SRR19243472	ENST00000273258:8	8	4.225	7.812e-03	7.812e-03	8	2.460	0.129	0.576	0	-1	-1	-	-	-	-	-	-	-	-	-	ARL6IP5	-	3	1319155.0038	0.57204455623428	0	0	0
Alzheimer	ENSG00000144834	ENSP00000273368	ENST00000494932	SRR19243472	ENST00000455401:8	8	3.958	7.812e-03	7.812e-03	8	3.044	0.000	0.572	0	-1	-1	-	-	-	-	-	-	-	-	-	TAGLN3	-	0	0	0	0	0	0
Alzheimer	ENSG00000144867	ENSP00000418401	ENST00000484684	SRR19243471	ENST00000466490:6	8	2.929	7.812e-03	7.812e-03	6	3.136	0.240	0.636	6	6	0	PF00009	GTP_EFTU	62-267	PF00347	Ribosomal_L6	ENSP00000346022	900	1	ENSG00000163682	SRPRB	RPL9	130	49639594.0941	0.932177506288178	205	80315530.3566	0.942148760330578
Alzheimer	ENSG00000144867	ENSP00000418401	ENST00000484684	SRR19243471	ENST00000466490:6	8	2.929	7.812e-03	7.812e-03	6	3.136	0.240	0.636	6	6	0	PF00025	Arf	48-214	PF00025	Arf	ENSP00000260746	900	1	ENSG00000138175	SRPRB	ARL3	130	49639594.0941	0.932177506288178	49	4439869.0036	0.778386633129716
Alzheimer	ENSG00000144867	ENSP00000418401	ENST00000484684	SRR19243471	ENST00000466490:6	8	2.929	7.812e-03	7.812e-03	6	3.136	0.240	0.636	6	6	0	PF01926	MMR_HSR1	66-199	PF00687	Ribosomal_L1	ENSP00000363018	904	1	ENSG00000198755	SRPRB	RPL10A	130	49639594.0941	0.932177506288178	190	77461654.0255	0.940082644628099
Alzheimer	ENSG00000144867	ENSP00000418401	ENST00000484684	SRR19243471	ENST00000466490:6	8	2.929	7.812e-03	7.812e-03	6	3.136	0.240	0.636	6	6	0	PF01926	MMR_HSR1	66-199	PF07650	KH_2	ENSP00000433821	900	1	ENSG00000149273	SRPRB	RPS3	130	49639594.0941	0.932177506288178	217	82047571.4653	0.942777578153072
Alzheimer	ENSG00000144867	ENSP00000418401	ENST00000484684	SRR19243471	ENST00000466490:6	8	2.929	7.812e-03	7.812e-03	6	3.136	0.240	0.636	6	6	0	PF09439	SRPRB	62-241	PF01198	Ribosomal_L31e	ENSP00000386717	900	1	ENSG00000071082	SRPRB	RPL31	130	49639594.0941	0.932177506288178	179	75298853.1623	0.938465684513115
Alzheimer	ENSG00000144867	ENSP00000418401	ENST00000484684	SRR19243471	ENST00000466490:6	8	2.929	7.812e-03	7.812e-03	6	3.136	0.240	0.636	6	6	0	PF09439	SRPRB	62-241	PF04086	SRP-alpha_N	ENSP00000328023	997	1	ENSG00000182934	SRPRB	SRPR	130	49639594.0941	0.932177506288178	96	47034976.1005	0.92804527488322
Alzheimer	ENSG00000145075	ENSP00000405708	ENST00000442201	SRR19243443	ENST00000489868:4	8	2.392	7.812e-03	7.812e-03	4	3.286	0.221	0.706	0	-1	-1	-	-	-	-	-	-	-	-	-	CCDC39	-	0	0	0	0	0	0
Alzheimer	ENSG00000145075	ENSP00000405708	ENST00000442201	SRR19243446	ENST00000489868:4	8	2.392	7.812e-03	7.812e-03	4	7.407	0.221	0.811	0	-1	-1	-	-	-	-	-	-	-	-	-	CCDC39	-	0	0	0	0	0	0
Alzheimer	ENSG00000145075	ENSP00000405708	ENST00000471307	SRR19243471	ENST00000489868:4	8	2.392	7.812e-03	7.812e-03	4	2.337	0.092	0.528	0	-1	-1	-	-	-	-	-	-	-	-	-	CCDC39	-	0	0	0	0	0	0
Alzheimer	ENSG00000145075	ENSP00000405708	ENST00000471307	SRR19243472	ENST00000489868:4	8	2.392	7.812e-03	7.812e-03	4	12.819	0.092	0.878	0	-1	-1	-	-	-	-	-	-	-	-	-	CCDC39	-	0	0	0	0	0	0
Alzheimer	ENSG00000145214	ENSP00000273814	ENST00000273814	SRR19243453	ENST00000509465:6	8	2.481	7.812e-03	7.812e-03	6	2.769	0.170	0.547	10	-1	-1	-	-	-	-	-	-	-	-	-	DGKQ	-	39	3414474.3941	0.743711821775063	0	0	0
Alzheimer	ENSG00000145439	ENSP00000303525	ENST00000306193	SRR19243463	ENST00000504480:5	8	3.062	7.812e-03	7.812e-03	5	7.576	0.216	0.763	0	-1	-1	-	-	-	-	-	-	-	-	-	CBR4	-	0	0	0	0	0	0
Alzheimer	ENSG00000146090	ENSP00000354963	ENST00000520209	SRR19243471	ENST00000361132:6	8	2.614	7.812e-03	7.812e-03	6	3.236	0.076	0.658	0	-1	-1	-	-	-	-	-	-	-	-	-	RASGEF1C	-	0	0	0	0	0	0
Alzheimer	ENSG00000146221	ENSP00000360560	ENST00000371503	SRR19243472	ENST00000371505:6	8	4.537	7.812e-03	7.812e-03	6	3.994	0.210	0.800	0	-1	-1	-	-	-	-	-	-	-	-	-	TCTE1	-	0	0	0	0	0	0
Alzheimer	ENSG00000146409	ENSP00000275227	ENST00000367918	SRR19243471	ENST00000275227:8	8	2.717	7.812e-03	7.812e-03	8	2.206	0.016	0.588	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC18B1	-	0	0	0	0	0	0
Alzheimer	ENSG00000146409	ENSP00000275227	ENST00000367918	SRR19243472	ENST00000275227:8	8	2.717	7.812e-03	7.812e-03	8	2.018	0.016	0.569	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC18B1	-	0	0	0	0	0	0
Alzheimer	ENSG00000146414	ENSP00000275233	ENST00000417762	SRR19243445	ENST00000433355:4	8	2.498	7.812e-03	7.812e-03	4	3.464	0.120	0.509	1	0	1	-	-	-	-	-	-	-	-	-	SHPRH	-	3	203988.1668	0.325907294286741	0	0	0
Alzheimer	ENSG00000146674	ENSP00000370473	ENST00000381083	SRR19243476	ENST00000381086:4	8	2.908	7.812e-03	7.812e-03	4	3.719	0.026	0.616	3	-1	-1	-	-	-	-	-	-	-	-	-	IGFBP3	-	21	3370054.3350	0.741555874955084	0	0	0
Alzheimer	ENSG00000146833	ENSP00000348216	ENST00000447480	SRR19243446	ENST00000349062:4,ENST00000355947:1	8	2.411	7.812e-03	7.812e-03	5	2.569	0.120	0.609	0	-1	-1	-	-	-	-	-	-	-	-	-	TRIM4	-	0	0	0	0	0	0
Alzheimer	ENSG00000146966	ENSP00000275884	ENST00000275884	SRR19243470	ENST00000492720:4	8	2.687	7.812e-03	7.812e-03	4	2.782	0.157	0.556	0	-1	-1	-	-	-	-	-	-	-	-	-	DENND2A	-	0	0	0	0	0	0
Alzheimer	ENSG00000146966	ENSP00000275884	ENST00000537639	SRR19243468	ENST00000492720:4	8	2.687	7.812e-03	7.812e-03	4	2.724	0.149	0.485	0	-1	-1	-	-	-	-	-	-	-	-	-	DENND2A	-	0	0	0	0	0	0
Alzheimer	ENSG00000147202	ENSP00000321348	ENST00000373054	SRR19243461	ENST00000373049:5	8	2.828	7.812e-03	7.812e-03	5	2.087	0.242	0.532	1	-1	-1	-	-	-	-	-	-	-	-	-	DIAPH2	-	2	472697.6906	0.420499461013295	0	0	0
Alzheimer	ENSG00000147416	ENSP00000276390	ENST00000521442	SRR19243472	ENST00000276390:8	8	4.010	7.812e-03	7.812e-03	8	3.304	0.167	0.613	5	5	0	PF00006	ATP-synt_ab	172-399	PF00006	ATP-synt_ab	ENSP00000234396	970	1	ENSG00000116039	ATP6V1B2	ATP6V1B1	30	2020354.7891	0.669151994250809	30	690799.1953	0.475116780452749
Alzheimer	ENSG00000147416	ENSP00000276390	ENST00000521442	SRR19243472	ENST00000276390:8	8	4.010	7.812e-03	7.812e-03	8	3.304	0.167	0.613	5	5	0	PF00006	ATP-synt_ab	172-399	PF00006	ATP-synt_ab	ENSP00000273398	997	1	ENSG00000114573	ATP6V1B2	ATP6V1A	30	2020354.7891	0.669151994250809	34	2037183.1615	0.671128278835789
Alzheimer	ENSG00000147416	ENSP00000276390	ENST00000521442	SRR19243472	ENST00000276390:8	8	4.010	7.812e-03	7.812e-03	8	3.304	0.167	0.613	5	5	0	PF00006	ATP-synt_ab	172-399	PF01813	ATP-synt_D	ENSP00000216442	999	1	ENSG00000100554	ATP6V1B2	ATP6V1D	30	2020354.7891	0.669151994250809	29	701789.1041	0.477542220625225
Alzheimer	ENSG00000147416	ENSP00000276390	ENST00000521442	SRR19243472	ENST00000276390:8	8	4.010	7.812e-03	7.812e-03	8	3.304	0.167	0.613	5	5	0	PF00006	ATP-synt_ab	172-399	PF01991	vATP-synt_E	ENSP00000253413	999	1	ENSG00000131100	ATP6V1B2	ATP6V1E1	30	2020354.7891	0.669151994250809	30	690815.3791	0.475206611570248
Alzheimer	ENSG00000147416	ENSP00000276390	ENST00000521442	SRR19243472	ENST00000276390:8	8	4.010	7.812e-03	7.812e-03	8	3.304	0.167	0.613	5	5	0	PF00006	ATP-synt_ab	172-399	PF01991	vATP-synt_E	ENSP00000304891	999	1	ENSG00000250565	ATP6V1B2	ATP6V1E2	30	2020354.7891	0.669151994250809	28	688553.2375	0.473769313690262
Alzheimer	ENSG00000147654	ENSP00000337675	ENST00000529931	SRR19243443	ENST00000395785:4,ENST00000530629:1	8	2.270	7.812e-03	7.812e-03	5	3.042	0.040	0.656	0	-1	-1	-	-	-	-	-	-	-	-	-	EBAG9	-	5	820874.6040	0.49398131512756	0	0	0
Alzheimer	ENSG00000147654	ENSP00000337675	ENST00000529931	SRR19243444	ENST00000395785:4,ENST00000530629:1	8	2.270	7.812e-03	7.812e-03	5	2.617	0.040	0.637	0	-1	-1	-	-	-	-	-	-	-	-	-	EBAG9	-	5	820874.6040	0.49398131512756	0	0	0
Alzheimer	ENSG00000147654	ENSP00000337675	ENST00000529931	SRR19243473	ENST00000395785:4,ENST00000530629:1	8	2.270	7.812e-03	7.812e-03	5	2.686	0.040	0.643	0	-1	-1	-	-	-	-	-	-	-	-	-	EBAG9	-	5	820874.6040	0.49398131512756	0	0	0
Alzheimer	ENSG00000147955	ENSP00000277010	ENST00000477726	SRR19243476	ENST00000277010:7	8	3.260	7.812e-03	7.812e-03	7	2.110	0.029	0.510	0	-1	-1	-	-	-	-	-	-	-	-	-	SIGMAR1	-	5	1362766.8404	0.583183614804168	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243443	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.188	0.110	0.366	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243446	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.218	0.110	0.366	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243449	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.883	0.110	0.456	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243455	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.089	0.110	0.352	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243458	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.043	0.110	0.402	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243464	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	3.370	0.110	0.449	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243467	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.951	0.110	0.457	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243468	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.142	0.110	0.380	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243469	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.065	0.110	0.358	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243473	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.558	0.110	0.378	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148339	ENSP00000362159	ENST00000432073	SRR19243475	ENST00000373066:4	8	3.447	7.812e-03	7.812e-03	4	2.747	0.110	0.379	0	-1	-1	-	-	-	-	-	-	-	-	-	SLC25A25	-	0	0	0	0	0	0
Alzheimer	ENSG00000148488	ENSP00000366827	ENST00000377602	SRR19243470	ENST00000440449:8	8	9.472	7.812e-03	7.812e-03	8	2.240	0.096	0.691	0	-1	-1	-	-	-	-	-	-	-	-	-	ST8SIA6	-	0	0	0	0	0	0
Alzheimer	ENSG00000148498	ENSP00000363921	ENST00000374773	SRR19243458	ENST00000340077:5	8	2.292	7.812e-03	7.812e-03	5	2.191	0.000	0.450	9	-1	-1	-	-	-	-	-	-	-	-	-	PARD3	-	29	6393491.8529	0.810456342076895	0	0	0
Alzheimer	ENSG00000148498	ENSP00000363921	ENST00000545693	SRR19243470	ENST00000340077:5	8	2.292	7.812e-03	7.812e-03	5	4.499	0.002	0.564	9	-1	-1	-	-	-	-	-	-	-	-	-	PARD3	-	29	6393491.8529	0.810456342076895	0	0	0
Alzheimer	ENSG00000148572	ENSP00000277746	ENST00000435510	SRR19243471	ENST00000277746:8	8	8.873	7.812e-03	7.812e-03	8	2.196	0.032	0.687	0	-1	-1	-	-	-	-	-	-	-	-	-	NRBF2	-	2	27144.5915	0.149568810636004	0	0	0
Alzheimer	ENSG00000148834	ENSP00000358727	ENST00000445155	SRR19243455	ENST00000369713:6	8	2.985	7.812e-03	7.812e-03	6	2.123	0.167	0.536	14	-1	-1	-	-	-	-	-	-	-	-	-	GSTO1	-	57	1076483.6639	0.529105282069709	0	0	0
Alzheimer	ENSG00000148834	ENSP00000358727	ENST00000445155	SRR19243465	ENST00000369713:6	8	2.985	7.812e-03	7.812e-03	6	2.235	0.167	0.691	14	-1	-1	-	-	-	-	-	-	-	-	-	GSTO1	-	57	1076483.6639	0.529105282069709	0	0	0
Alzheimer	ENSG00000148835	ENSP00000358854	ENST00000351396	SRR19243455	ENST00000369839:5	8	3.979	7.812e-03	7.812e-03	5	2.566	0.059	0.720	5	-1	-1	-	-	-	-	-	-	-	-	-	TAF5	-	60	7744286.4950	0.82698526769673	0	0	0
Alzheimer	ENSG00000148835	ENSP00000358854	ENST00000351396	SRR19243456	ENST00000369839:5	8	3.979	7.812e-03	7.812e-03	5	2.216	0.059	0.689	5	-1	-1	-	-	-	-	-	-	-	-	-	TAF5	-	60	7744286.4950	0.82698526769673	0	0	0
Alzheimer	ENSG00000148835	ENSP00000358854	ENST00000351396	SRR19243457	ENST00000369839:5	8	3.979	7.812e-03	7.812e-03	5	3.843	0.059	1.000	5	-1	-1	-	-	-	-	-	-	-	-	-	TAF5	-	60	7744286.4950	0.82698526769673	0	0	0
Alzheimer	ENSG00000148835	ENSP00000358854	ENST00000351396	SRR19243472	ENST00000369839:5	8	3.979	7.812e-03	7.812e-03	5	3.373	0.059	1.000	5	-1	-1	-	-	-	-	-	-	-	-	-	TAF5	-	60	7744286.4950	0.82698526769673	0	0	0
Alzheimer	ENSG00000148835	ENSP00000358854	ENST00000351396	SRR19243476	ENST00000369839:5	8	3.979	7.812e-03	7.812e-03	5	3.595	0.059	1.000	5	-1	-1	-	-	-	-	-	-	-	-	-	TAF5	-	60	7744286.4950	0.82698526769673	0	0	0
Alzheimer	ENSG00000149131	ENSP00000278407	ENST00000528996	SRR19243472	ENST00000531133:4	8	3.304	7.812e-03	7.812e-03	4	2.941	0.000	0.451	14	0	14	-	-	-	-	-	-	-	-	-	SERPING1	-	48	6729027.7886	0.815217391304348	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243445	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	2.055	0.243	0.643	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243447	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	2.260	0.243	0.672	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243449	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	10.424	0.243	0.852	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243463	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	4.835	0.243	1.000	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243465	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	2.207	0.243	0.688	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243467	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	3.058	0.243	0.723	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243468	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	12.327	0.243	0.891	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243470	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	9.726	0.243	0.847	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243474	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	2.345	0.243	0.617	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149289	ENSP00000278590	ENST00000278590	SRR19243475	ENST00000528673:6	8	2.840	7.812e-03	7.812e-03	6	4.458	0.243	0.726	0	-1	-1	-	-	-	-	-	-	-	-	-	ZC3H12C	-	0	0	0	0	0	0
Alzheimer	ENSG00000149485	ENSP00000322229	ENST00000473263	SRR19243472	ENST00000350997:4	8	3.384	7.812e-03	7.812e-03	4	2.453	0.012	0.396	0	-1	-1	-	-	-	-	-	-	-	-	-	FADS1	-	16	3325000.9345	0.739489759252605	0	0	0
Alzheimer	ENSG00000150051	ENSP00000364946	ENST00000561227	SRR19243457	ENST00000460919:6	8	2.470	7.812e-03	7.812e-03	6	2.164	0.091	0.585	0	-1	-1	-	-	-	-	-	-	-	-	-	MKX	-	0	0	0	0	0	0
Alzheimer	ENSG00000150051	ENSP00000364946	ENST00000561227	SRR19243465	ENST00000460919:6	8	2.470	7.812e-03	7.812e-03	6	3.080	0.091	0.632	0	-1	-1	-	-	-	-	-	-	-	-	-	MKX	-	0	0	0	0	0	0
Alzheimer	ENSG00000150051	ENSP00000364946	ENST00000561227	SRR19243472	ENST00000460919:6	8	2.470	7.812e-03	7.812e-03	6	2.940	0.091	0.731	0	-1	-1	-	-	-	-	-	-	-	-	-	MKX	-	0	0	0	0	0	0
Alzheimer	ENSG00000150676	ENSP00000280245	ENST00000376067	SRR19243471	ENST00000342404:8	8	4.162	7.812e-03	7.812e-03	8	188.677	0.000	0.995	0	-1	-1	-	-	-	-	-	-	-	-	-	CCDC83	-	0	0	0	0	0	0
Alzheimer	ENSG00000150676	ENSP00000280245	ENST00000376067	SRR19243476	ENST00000342404:8	8	4.162	7.812e-03	7.812e-03	8	18.807	0.000	0.950	0	-1	-1	-	-	-	-	-	-	-	-	-	CCDC83	-	0	0	0	0	0	0
Alzheimer	ENSG00000151065	ENSP00000280665	ENST00000397173	SRR19243440	ENST00000280665:4	8	4.004	7.812e-03	7.812e-03	4	2.362	0.000	0.493	1	1	0	PF06058	DCP1	13-130	PF00293	NUDIX	ENSP00000373715	999	1	ENSG00000172795	DCP1B	DCP2	12	145848.4126	0.293837585339562	33	1825838.6076	0.652533237513475
Alzheimer	ENSG00000151065	ENSP00000280665	ENST00000397173	SRR19243441	ENST00000280665:4	8	4.004	7.812e-03	7.812e-03	4	3.269	0.000	0.550	1	1	0	PF06058	DCP1	13-130	PF00293	NUDIX	ENSP00000373715	999	1	ENSG00000172795	DCP1B	DCP2	12	145848.4126	0.293837585339562	33	1825838.6076	0.652533237513475
Alzheimer	ENSG00000151065	ENSP00000280665	ENST00000397173	SRR19243447	ENST00000280665:4	8	4.004	7.812e-03	7.812e-03	4	3.176	0.000	0.650	1	1	0	PF06058	DCP1	13-130	PF00293	NUDIX	ENSP00000373715	999	1	ENSG00000172795	DCP1B	DCP2	12	145848.4126	0.293837585339562	33	1825838.6076	0.652533237513475
Alzheimer	ENSG00000151065	ENSP00000280665	ENST00000397173	SRR19243455	ENST00000280665:4	8	4.004	7.812e-03	7.812e-03	4	2.858	0.000	0.621	1	1	0	PF06058	DCP1	13-130	PF00293	NUDIX	ENSP00000373715	999	1	ENSG00000172795	DCP1B	DCP2	12	145848.4126	0.293837585339562	33	1825838.6076	0.652533237513475
Alzheimer	ENSG00000151065	ENSP00000280665	ENST00000397173	SRR19243458	ENST00000280665:4	8	4.004	7.812e-03	7.812e-03	4	4.609	0.000	0.757	1	1	0	PF06058	DCP1	13-130	PF00293	NUDIX	ENSP00000373715	999	1	ENSG00000172795	DCP1B	DCP2	12	145848.4126	0.293837585339562	33	1825838.6076	0.652533237513475
Alzheimer	ENSG00000151065	ENSP00000280665	ENST00000397173	SRR19243470	ENST00000280665:4	8	4.004	7.812e-03	7.812e-03	4	3.183	0.000	0.761	1	1	0	PF06058	DCP1	13-130	PF00293	NUDIX	ENSP00000373715	999	1	ENSG00000172795	DCP1B	DCP2	12	145848.4126	0.293837585339562	33	1825838.6076	0.652533237513475
Alzheimer	ENSG00000151065	ENSP00000280665	ENST00000397173	SRR19243472	ENST00000280665:4	8	4.004	7.812e-03	7.812e-03	4	2547.893	0.000	1.000	1	1	0	PF06058	DCP1	13-130	PF00293	NUDIX	ENSP00000373715	999	1	ENSG00000172795	DCP1B	DCP2	12	145848.4126	0.293837585339562	33	1825838.6076	0.652533237513475
Alzheimer	ENSG00000151065	ENSP00000280665	ENST00000397173	SRR19243473	ENST00000280665:4	8	4.004	7.812e-03	7.812e-03	4	3.149	0.000	0.483	1	1	0	PF06058	DCP1	13-130	PF00293	NUDIX	ENSP00000373715	999	1	ENSG00000172795	DCP1B	DCP2	12	145848.4126	0.293837585339562	33	1825838.6076	0.652533237513475
